"","MovieID","ratings_per_movie","ave_ratings","sum_ratings","Title","Genres","Year"
"1535",1772,230,2.4304347826087,559,"Blues Brothers 2000 (1998)","Action|Comedy|Musical",1998
"1536",2846,166,3.36746987951807,559,"Adventures of Milo and Otis, The (1986)","Children's",1986
"1537",556,132,4.22727272727273,558,"War Room, The (1993)","Documentary",1993
"1538",1050,146,3.82191780821918,558,"Looking for Richard (1996)","Documentary|Drama",1996
"1539",1875,164,3.40243902439024,558,"Clockwatchers (1997)","Comedy",1997
"1540",3405,144,3.875,558,"Night to Remember, A (1958)","Action|Drama",1958
"1541",1461,216,2.57407407407407,556,"Vegas Vacation (1997)","Comedy",1997
"1542",2612,136,4.08823529411765,556,"Mildred Pierce (1945)","Drama",1945
"1543",533,203,2.73399014778325,555,"Shadow, The (1994)","Action",1994
"1544",3747,148,3.75,555,"Jesus' Son (1999)","Drama",1999
"1545",3825,201,2.76119402985075,555,"Coyote Ugly (2000)","Drama",2000
"1546",1346,174,3.18390804597701,554,"Cat People (1982)","Horror",1982
"1547",1425,168,3.29166666666667,553,"Fierce Creatures (1997)","Comedy",1997
"1548",798,204,2.70588235294118,552,"Daylight (1996)","Action|Adventure|Thriller",1996
"1549",542,206,2.6747572815534,551,"Son in Law (1993)","Comedy",1993
"1550",3593,342,1.61111111111111,551,"Battlefield Earth (2000)","Action|Sci-Fi",2000
"1551",1359,222,2.47747747747748,550,"Jingle All the Way (1996)","Adventure|Children's|Comedy",1996
"1552",3550,160,3.43125,549,"Hunger, The (1983)","Horror",1983
"1553",3727,148,3.70945945945946,549,"Near Dark (1987)","Comedy|Horror",1987
"1554",2060,183,2.99453551912568,548,"BASEketball (1998)","Comedy",1998
"1555",2752,185,2.96216216216216,548,"Outrageous Fortune (1987)","Comedy|Mystery",1987
"1556",3272,171,3.2046783625731,548,"Bad Lieutenant (1992)","Crime|Drama",1992
"1557",1752,206,2.65533980582524,547,"Hard Rain (1998)","Action|Thriller",1998
"1558",2259,201,2.71641791044776,546,"Blame It on Rio (1984)","Comedy|Romance",1984
"1559",2506,163,3.34355828220859,545,"Other Sister, The (1999)","Comedy|Drama|Romance",1999
"1560",1699,155,3.50322580645161,543,"Butcher Boy, The (1998)","Drama",1998
"1561",2263,175,3.10285714285714,543,"Seventh Sign, The (1988)","Thriller",1988
"1562",14,153,3.54248366013072,542,"Nixon (1995)","Drama",1995
"1563",1971,242,2.2396694214876,542,"Nightmare on Elm Street 4: The Dream Master, A (1988)","Horror",1988
"1564",2726,130,4.16923076923077,542,"Killing, The (1956)","Crime|Film-Noir",1956
"1565",277,170,3.18235294117647,541,"Miracle on 34th Street (1994)","Drama",1994
"1566",1840,160,3.38125,541,"He Got Game (1998)","Drama",1998
"1567",1419,136,3.96323529411765,539,"Walkabout (1971)","Drama",1971
"1568",1848,177,3.04519774011299,539,"Borrowers, The (1997)","Adventure|Children's|Comedy|Fantasy",1997
"1569",2377,183,2.94535519125683,539,"Lifeforce (1985)","Horror|Sci-Fi",1985
"1570",936,132,4.07575757575758,538,"Ninotchka (1939)","Comedy|Romance",1939
"1571",1187,147,3.65986394557823,538,"Passion Fish (1992)","Drama",1992
"1572",2077,154,3.49350649350649,538,"Journey of Natty Gann, The (1985)","Adventure|Children's",1985
"1573",3011,149,3.61073825503356,538,"They Shoot Horses, Don't They? (1969)","Drama",1969
"1574",3529,155,3.47096774193548,538,"Postman Always Rings Twice, The (1981)","Crime|Thriller",1981
"1575",122,194,2.7680412371134,537,"Boomerang (1992)","Comedy|Romance",1992
"1576",550,178,3.01685393258427,537,"Threesome (1994)","Comedy|Romance",1994
"1577",1665,200,2.685,537,"Bean (1997)","Comedy",1997
"1578",1983,195,2.75384615384615,537,"Halloween II (1981)","Horror",1981
"1579",2163,206,2.60679611650485,537,"Attack of the Killer Tomatoes! (1980)","Comedy|Horror",1980
"1580",2379,225,2.38666666666667,537,"Police Academy 2: Their First Assignment (1985)","Comedy",1985
"1581",2836,163,3.29447852760736,537,"Outside Providence (1999)","Comedy",1999
"1582",848,156,3.43589743589744,536,"Spitfire Grill, The (1996)","Drama",1996
"1583",2261,161,3.32919254658385,536,"One Crazy Summer (1986)","Comedy",1986
"1584",2107,199,2.68844221105528,535,"Halloween: H20 (1998)","Horror|Thriller",1998
"1585",611,216,2.47222222222222,534,"Hellraiser: Bloodline (1996)","Action|Horror|Sci-Fi",1996
"1586",3439,251,2.12749003984064,534,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)","Action|Children's|Fantasy",1991
"1587",3784,165,3.23636363636364,534,"Kid, The (2000)","Comedy",2000
"1588",2560,171,3.11111111111111,532,"Ravenous (1999)","Drama|Horror",1999
"1589",2574,199,2.66834170854271,531,"Out-of-Towners, The (1999)","Comedy",1999
"1590",3475,134,3.96268656716418,531,"Place in the Sun, A (1951)","Drama|Romance",1951
"1591",2069,140,3.78571428571429,530,"Trip to Bountiful, The (1985)","Drama",1985
"1592",2091,186,2.8494623655914,530,"Return from Witch Mountain (1978)","Children's|Sci-Fi",1978
"1593",2184,147,3.59863945578231,529,"Trouble with Harry, The (1955)","Mystery|Thriller",1955
"1594",289,158,3.34177215189873,528,"Only You (1994)","Comedy|Romance",1994
"1595",504,178,2.95505617977528,526,"No Escape (1994)","Action|Sci-Fi",1994
"1596",2660,135,3.8962962962963,526,"Thing From Another World, The (1951)","Sci-Fi",1951
"1597",81,166,3.16265060240964,525,"Things to Do in Denver when You're Dead (1995)","Crime|Drama|Romance",1995
"1598",2052,183,2.86885245901639,525,"Hocus Pocus (1993)","Children's|Comedy",1993
"1599",3324,190,2.76315789473684,525,"Drowning Mona (2000)","Comedy",2000
"1600",18,157,3.3375796178344,524,"Four Rooms (1995)","Thriller",1995
"1601",299,143,3.66433566433566,524,"Priest (1994)","Drama",1994
"1602",2806,199,2.63316582914573,524,"Teaching Mrs. Tingle (1999)","Comedy|Thriller",1999
"1603",3028,139,3.76258992805755,523,"Taming of the Shrew, The (1967)","Comedy",1967
"1604",2504,181,2.88397790055249,522,"200 Cigarettes (1999)","Comedy|Drama",1999
"1605",2639,163,3.20245398773006,522,"Mommie Dearest (1981)","Drama",1981
"1606",2907,213,2.44600938967136,521,"Superstar (1999)","Comedy",1999
"1607",2924,133,3.90977443609023,520,"Drunken Master (Zui quan) (1979)","Action|Comedy",1979
"1608",1794,151,3.43046357615894,518,"Love and Death on Long Island (1997)","Comedy|Drama",1997
"1609",2043,158,3.27215189873418,517,"Darby O'Gill and the Little People (1959)","Adventure|Children's|Fantasy",1959
"1610",46,166,3.10843373493976,516,"How to Make an American Quilt (1995)","Drama|Romance",1995
"1611",2757,135,3.82222222222222,516,"Frances (1982)","Drama",1982
"1612",512,179,2.87150837988827,514,"Robert A. Heinlein's The Puppet Masters (1994)","Horror|Sci-Fi",1994
"1613",3326,180,2.85555555555556,514,"What Planet Are You From? (2000)","Comedy|Sci-Fi",2000
"1614",3754,206,2.49514563106796,514,"Adventures of Rocky and Bullwinkle, The (2000)","Animation|Children's|Comedy",2000
"1615",3248,202,2.53960396039604,513,"Sister Act 2: Back in the Habit (1993)","Comedy",1993
"1616",3771,151,3.39735099337748,513,"Golden Voyage of Sinbad, The (1974)","Action|Adventure",1974
"1617",2361,158,3.24050632911392,512,"Pink Flamingos (1972)","Comedy",1972
"1618",157,187,2.73262032085561,511,"Canadian Bacon (1994)","Comedy|War",1994
"1619",2310,134,3.79850746268657,509,"Mighty, The (1998)","Drama",1998
"1620",2429,180,2.82777777777778,509,"Mighty Joe Young (1998)","Adventure|Children's|Drama",1998
"1621",76,178,2.85393258426966,508,"Screamers (1995)","Sci-Fi|Thriller",1995
"1622",1176,129,3.93798449612403,508,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)","Drama",1991
"1623",2042,193,2.63212435233161,508,"D2: The Mighty Ducks (1994)","Children's|Comedy",1994
"1624",2166,144,3.52083333333333,507,"Return to Paradise (1998)","Drama|Romance",1998
"1625",3483,168,3.01190476190476,506,"Road to El Dorado, The (2000)","Animation|Children's",2000
"1626",2360,117,4.30769230769231,504,"Celebration, The (Festen) (1998)","Drama",1998
"1627",2654,134,3.76119402985075,504,"Wolf Man, The (1941)","Horror",1941
"1628",2596,139,3.61870503597122,503,"SLC Punk! (1998)","Comedy|Drama",1998
"1629",1016,156,3.21794871794872,502,"Shaggy Dog, The (1959)","Children's|Comedy",1959
"1630",213,123,4.05691056910569,499,"Burnt By the Sun (Utomlyonnye solntsem) (1994)","Drama",1994
"1631",2370,142,3.51408450704225,499,"Emerald Forest, The (1985)","Action|Adventure|Drama",1985
"1632",1128,170,2.92352941176471,497,"Fog, The (1980)","Horror",1980
"1633",1487,162,3.0679012345679,497,"Selena (1997)","Drama|Musical",1997
"1634",2068,128,3.8828125,497,"Fanny and Alexander (1982)","Drama",1982
"1635",2546,169,2.94082840236686,497,"Deep End of the Ocean, The (1999)","Drama",1999
"1636",3834,176,2.82386363636364,497,"Bronco Billy (1980)","Adventure|Drama|Romance",1980
"1637",1085,131,3.77862595419847,495,"Old Man and the Sea, The (1958)","Adventure|Drama",1958
"1638",2771,171,2.88888888888889,494,"Brokedown Palace (1999)","Drama",1999
"1639",2789,165,2.99393939393939,494,"Damien: Omen II (1978)","Horror",1978
"1640",3503,143,3.45454545454545,494,"Solaris (Solyaris) (1972)","Drama|Sci-Fi",1972
"1641",2328,173,2.84971098265896,493,"Vampires (1998)","Horror",1998
"1642",2024,148,3.31756756756757,491,"Rapture, The (1991)","Drama|Mystery",1991
"1643",2212,128,3.8359375,491,"Man Who Knew Too Much, The (1934)","Thriller",1934
"1644",3182,124,3.95967741935484,491,"Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)","Documentary",1999
"1645",3693,182,2.6978021978022,491,"Toxic Avenger, The (1985)","Comedy|Horror",1985
"1646",1306,136,3.60294117647059,490,"Until the End of the World (Bis ans Ende der Welt) (1991)","Drama|Sci-Fi",1991
"1647",948,130,3.75384615384615,488,"Giant (1956)","Drama",1956
"1648",1464,145,3.35172413793103,486,"Lost Highway (1997)","Mystery",1997
"1649",1806,168,2.89285714285714,486,"Paulie (1998)","Adventure|Children's|Comedy",1998
"1650",3015,144,3.375,486,"Coma (1978)","Thriller",1978
"1651",688,213,2.27699530516432,485,"Operation Dumbo Drop (1995)","Action|Adventure|Comedy|War",1995
"1652",3766,191,2.53926701570681,485,"Missing in Action (1984)","Action|War",1984
"1653",818,189,2.56084656084656,484,"Very Brady Sequel, A (1996)","Comedy",1996
"1654",2017,162,2.98765432098765,484,"Babes in Toyland (1961)","Children's|Fantasy|Musical",1961
"1655",3262,163,2.96932515337423,484,"Twin Peaks: Fire Walk with Me (1992)","Drama|Mystery",1992
"1656",239,168,2.875,483,"Goofy Movie, A (1995)","Animation|Children's|Comedy|Romance",1995
"1657",700,145,3.32413793103448,482,"Angus (1995)","Comedy",1995
"1658",2497,170,2.83529411764706,482,"Message in a Bottle (1999)","Romance",1999
"1659",3773,171,2.8187134502924,482,"House Party (1990)","Comedy",1990
"1660",3835,178,2.70786516853933,482,"Crush, The (1993)","Thriller",1993
"1661",1554,138,3.47826086956522,480,"Pillow Book, The (1995)","Drama|Romance",1995
"1662",1942,119,4.03361344537815,480,"All the King's Men (1949)","Drama",1949
"1663",3500,177,2.71186440677966,480,"Mr. Saturday Night (1992)","Comedy|Drama",1992
"1664",2148,166,2.8855421686747,479,"House (1986)","Comedy|Horror",1986
"1665",3925,124,3.85483870967742,478,"Stranger Than Paradise (1984)","Comedy",1984
"1666",1938,122,3.90983606557377,477,"Lost Weekend, The (1945)","Drama",1945
"1667",2967,127,3.74803149606299,476,"Bad Seed, The (1956)","Drama|Thriller",1956
"1668",3051,161,2.95031055900621,475,"Anywhere But Here (1999)","Drama",1999
"1669",3865,147,3.2312925170068,475,"Original Kings of Comedy, The (2000)","Comedy|Documentary",2000
"1670",2540,156,3.03205128205128,473,"Corruptor, The (1999)","Action|Crime|Drama|Thriller",1999
"1671",3327,134,3.52985074626866,473,"Beyond the Mat (2000)","Documentary",2000
"1672",511,152,3.10526315789474,472,"Program, The (1993)","Action|Drama",1993
"1673",3387,173,2.72254335260116,471,"Who's Harry Crumb? (1989)","Comedy",1989
"1674",2787,162,2.90123456790123,470,"Cat's Eye (1985)","Horror",1985
"1675",1973,215,2.18139534883721,469,"Freddy's Dead: The Final Nightmare (1991)","Horror",1991
"1676",2373,189,2.48148148148148,469,"Red Sonja (1985)","Action|Adventure",1985
"1677",3918,167,2.80239520958084,468,"Hellbound: Hellraiser II (1988)","Horror",1988
"1678",2351,111,4.20720720720721,467,"Nights of Cabiria (Le Notti di Cabiria) (1957)","Drama",1957
"1679",2932,118,3.95762711864407,467,"Days of Heaven (1978)","Drama",1978
"1680",195,164,2.84146341463415,466,"Something to Talk About (1995)","Comedy|Drama|Romance",1995
"1681",1897,133,3.50375939849624,466,"High Art (1998)","Drama|Romance",1998
"1682",2473,193,2.40932642487047,465,"Soul Man (1986)","Comedy",1986
"1683",4,170,2.72941176470588,464,"Waiting to Exhale (1995)","Comedy|Drama",1995
"1684",1593,162,2.8641975308642,464,"Picture Perfect (1997)","Comedy|Romance",1997
"1685",2829,157,2.95541401273885,464,"Muse, The (1999)","Comedy|Drama",1999
"1686",1014,136,3.40441176470588,463,"Pollyanna (1960)","Children's|Comedy|Drama",1960
"1687",1190,132,3.50757575757576,463,"Tie Me Up! Tie Me Down! (1990)","Drama",1990
"1688",1515,181,2.55801104972376,463,"Volcano (1997)","Drama|Thriller",1997
"1689",3672,156,2.96794871794872,463,"Benji (1974)","Adventure|Children's",1974
"1690",2475,140,3.3,462,"52 Pick-Up (1986)","Action|Mystery|Thriller",1986
"1691",1305,121,3.79338842975207,459,"Paris, Texas (1984)","Drama",1984
"1692",1484,124,3.70161290322581,459,"Daytrippers, The (1996)","Mystery",1996
"1693",2048,131,3.49618320610687,458,"Great Mouse Detective, The (1986)","Animation|Children's",1986
"1694",2392,205,2.23414634146341,458,"Jack Frost (1998)","Comedy|Drama",1998
"1695",2432,146,3.13698630136986,458,"Stepmom (1998)","Drama",1998
"1696",2996,133,3.42857142857143,456,"Music of the Heart (1999)","Drama",1999
"1697",2443,126,3.5952380952381,453,"Playing by Heart (1998)","Drama|Romance",1998
"1698",2568,214,2.10747663551402,451,"Mod Squad, The (1999)","Action|Crime",1999
"1699",3604,122,3.69672131147541,451,"Gypsy (1962)","Musical",1962
"1700",765,171,2.63157894736842,450,"Jack (1996)","Comedy|Drama",1996
"1701",3660,157,2.85987261146497,449,"Puppet Master (1989)","Horror|Sci-Fi|Thriller",1989
"1702",328,144,3.11111111111111,448,"Tales From the Crypt Presents: Demon Knight (1995)","Horror",1995
"1703",2430,144,3.11111111111111,448,"Mighty Joe Young (1949)","Adventure|Children's|Drama",1949
"1704",358,141,3.17021276595745,447,"Higher Learning (1995)","Drama",1995
"1705",1836,135,3.31111111111111,447,"Last Days of Disco, The (1998)","Drama",1998
"1706",199,117,3.81196581196581,446,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Drama|Musical",1964
"1707",2937,104,4.28846153846154,446,"Palm Beach Story, The (1942)","Comedy",1942
"1708",3915,127,3.51181102362205,446,"Girlfight (2000)","Drama",2000
"1709",123,115,3.8695652173913,445,"Chungking Express (1994)","Drama|Mystery|Romance",1994
"1710",193,217,2.05069124423963,445,"Showgirls (1995)","Drama",1995
"1711",429,187,2.37967914438503,445,"Cabin Boy (1994)","Comedy",1994
"1712",415,179,2.4804469273743,444,"Another Stakeout (1993)","Comedy|Thriller",1993
"1713",851,127,3.49606299212598,444,"Basquiat (1996)","Drama",1996
"1714",2448,189,2.34920634920635,444,"Virus (1999)","Horror|Sci-Fi",1999
"1715",3445,139,3.19424460431655,444,"Eyes of Laura Mars (1978)","Mystery|Thriller",1978
"1716",2956,141,3.13475177304965,442,"Someone to Watch Over Me (1987)","Action|Crime|Thriller",1987
"1717",1995,182,2.42307692307692,441,"Poltergeist II: The Other Side (1986)","Horror|Thriller",1986
"1718",140,139,3.16546762589928,440,"Up Close and Personal (1996)","Drama|Romance",1996
"1719",334,114,3.85964912280702,440,"Vanya on 42nd Street (1994)","Drama",1994
"1720",742,174,2.52873563218391,440,"Thinner (1996)","Horror|Thriller",1996
"1721",1465,126,3.49206349206349,440,"Rosewood (1997)","Drama",1997
"1722",2066,106,4.15094339622642,440,"Out of the Past (1947)","Film-Noir",1947
"1723",3142,130,3.38461538461538,440,"U2: Rattle and Hum (1988)","Documentary|Musical",1988
"1724",3646,180,2.44444444444444,440,"Big Momma's House (2000)","Comedy",2000
"1725",31,141,3.11347517730496,439,"Dangerous Minds (1995)","Drama",1995
"1726",709,144,3.04166666666667,438,"Oliver & Company (1988)","Animation|Children's",1988
"1727",2436,122,3.59016393442623,438,"Tea with Mussolini (1999)","Comedy",1999
"1728",3177,168,2.60119047619048,437,"Next Friday (1999)","Comedy",1999
"1729",627,121,3.60330578512397,436,"Last Supper, The (1995)","Drama|Thriller",1995
"1730",3846,138,3.14492753623188,434,"Easy Money (1983)","Comedy",1983
"1731",2026,161,2.68944099378882,433,"Disturbing Behavior (1998)","Horror|Thriller",1998
"1732",891,183,2.36065573770492,432,"Halloween: The Curse of Michael Myers (1995)","Horror|Thriller",1995
"1733",1069,110,3.92727272727273,432,"Murder, My Sweet (1944)","Film-Noir|Thriller",1944
"1734",2554,136,3.17647058823529,432,"Children of the Damned (1963)","Horror|Sci-Fi|Thriller",1963
"1735",2900,161,2.6832298136646,432,"Monkey Shines (1988)","Horror|Sci-Fi",1988
"1736",3206,133,3.24812030075188,432,"Against All Odds (1984)","Romance",1984
"1737",405,203,2.12315270935961,431,"Highlander III: The Sorcerer (1994)","Action|Sci-Fi",1994
"1738",1935,107,4.02803738317757,431,"How Green Was My Valley (1941)","Drama",1941
"1739",1941,113,3.80530973451327,430,"Hamlet (1948)","Drama",1948
"1740",695,135,3.17777777777778,429,"True Crime (1995)","Mystery|Thriller",1995
"1741",2280,125,3.432,429,"Clay Pigeons (1998)","Crime",1998
"1742",2940,107,4.00934579439252,429,"Gilda (1946)","Film-Noir",1946
"1743",3571,127,3.37795275590551,429,"Time Code (2000)","Drama",2000
"1744",523,117,3.65811965811966,428,"Ruby in Paradise (1993)","Drama",1993
"1745",2162,177,2.41242937853107,427,"NeverEnding Story II: The Next Chapter, The (1990)","Adventure|Children's|Fantasy",1990
"1746",346,120,3.525,423,"Backbeat (1993)","Drama|Musical",1993
"1747",1192,105,4.02857142857143,423,"Paris Is Burning (1990)","Documentary",1990
"1748",3457,141,2.99290780141844,422,"Waking the Dead (1999)","Drama",1999
"1749",2181,118,3.56779661016949,421,"Marnie (1964)","Thriller",1964
"1750",2920,100,4.19,419,"Children of Paradise (Les enfants du paradis) (1945)","Drama|Romance",1945
"1751",2624,102,4.08823529411765,417,"After Life (1998)","Drama",1998
"1752",2860,128,3.2578125,417,"Blue Streak (1999)","Comedy",1999
"1753",3710,185,2.25405405405405,417,"Action Jackson (1988)","Action|Comedy",1988
"1754",3936,112,3.72321428571429,417,"Phantom of the Opera, The (1943)","Drama|Thriller",1943
"1755",1975,171,2.42690058479532,415,"Friday the 13th Part 2 (1981)","Horror",1981
"1756",2899,117,3.54700854700855,415,"Gulliver's Travels (1939)","Adventure|Animation|Children's",1939
"1757",907,105,3.92380952380952,412,"Gay Divorcee, The (1934)","Comedy|Musical|Romance",1934
"1758",1498,131,3.13740458015267,411,"Inventing the Abbotts (1997)","Drama|Romance",1997
"1759",3554,119,3.45378151260504,411,"Love and Basketball (2000)","Drama|Romance",2000
"1760",332,161,2.54658385093168,410,"Village of the Damned (1995)","Horror|Sci-Fi",1995
"1761",1024,126,3.24603174603175,409,"Three Caballeros, The (1945)","Animation|Children's|Musical",1945
"1762",1827,102,4,408,"Big One, The (1997)","Comedy|Documentary",1997
"1763",330,149,2.73154362416107,407,"Tales from the Hood (1995)","Comedy|Horror",1995
"1764",20,160,2.5375,406,"Money Train (1995)","Action",1995
"1765",315,153,2.65359477124183,406,"Specialist, The (1994)","Action",1994
"1766",1862,198,2.05050505050505,406,"Species II (1998)","Horror|Sci-Fi",1998
"1767",2151,128,3.171875,406,"Gods Must Be Crazy II, The (1989)","Comedy",1989
"1768",2195,135,3.00740740740741,406,"Dirty Work (1998)","Comedy",1998
"1769",3330,108,3.75925925925926,406,"Splendor in the Grass (1961)","Drama",1961
"1770",378,140,2.89285714285714,405,"Speechless (1994)","Comedy|Romance",1994
"1771",459,143,2.83216783216783,405,"Getaway, The (1994)","Action",1994
"1772",2337,126,3.20634920634921,404,"Velvet Goldmine (1998)","Drama",1998
"1773",2927,99,4.08080808080808,404,"Brief Encounter (1946)","Drama|Romance",1946
"1774",3299,176,2.29545454545455,404,"Hanging Up (2000)","Comedy|Drama",2000
"1775",1362,100,4.03,403,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","Drama",1970
"1776",248,138,2.91304347826087,402,"Houseguest (1994)","Comedy",1994
"1777",3879,144,2.78472222222222,401,"Art of War, The (2000)","Action",2000
"1778",1018,123,3.2520325203252,400,"That Darn Cat! (1965)","Children's|Comedy|Mystery",1965
"1779",2669,107,3.73831775700935,400,"Pork Chop Hill (1959)","War",1959
"1780",438,152,2.625,399,"Cowboy Way, The (1994)","Action|Comedy",1994
"1781",1972,200,1.995,399,"Nightmare on Elm Street 5: The Dream Child, A (1989)","Horror",1989
"1782",506,114,3.49122807017544,398,"Orlando (1993)","Drama",1993
"1783",2380,196,2.03061224489796,398,"Police Academy 3: Back in Training (1986)","Comedy",1986
"1784",2561,131,3.0381679389313,398,"True Crime (1999)","Crime|Thriller",1999
"1785",3470,92,4.32608695652174,398,"Dersu Uzala (1974)","Adventure|Drama",1974
"1786",2092,163,2.43558282208589,397,"Return of Jafar, The (1993)","Animation|Children's|Musical",1993
"1787",2290,121,3.28099173553719,397,"Stardust Memories (1980)","Comedy|Drama",1980
"1788",2492,139,2.85611510791367,397,"20 Dates (1998)","Comedy",1998
"1789",2902,164,2.42073170731707,397,"Psycho II (1983)","Horror|Thriller",1983
"1790",3794,121,3.28099173553719,397,"Chuck & Buck (2000)","Comedy|Drama",2000
"1791",3937,135,2.94074074074074,397,"Runaway (1984)","Sci-Fi|Thriller",1984
"1792",2629,144,2.75,396,"Love Letter, The (1999)","Comedy|Romance",1999
"1793",521,117,3.36752136752137,394,"Romeo Is Bleeding (1993)","Crime|Thriller",1993
"1794",978,100,3.94,394,"Blue Angel, The (Blaue Engel, Der) (1930)","Drama",1930
"1795",1904,113,3.48672566371681,394,"Henry Fool (1997)","Comedy|Drama",1997
"1796",1976,199,1.97989949748744,394,"Friday the 13th Part 3: 3D (1982)","Horror",1982
"1797",3406,105,3.75238095238095,394,"Captain Horatio Hornblower (1951)","Action|Adventure|War",1951
"1798",427,166,2.36746987951807,393,"Boxing Helena (1993)","Mystery|Romance|Thriller",1993
"1799",2988,108,3.63888888888889,393,"Melvin and Howard (1980)","Drama",1980
"1800",100,128,3.0625,392,"City Hall (1996)","Drama|Thriller",1996
"1801",519,202,1.94059405940594,392,"Robocop 3 (1993)","Sci-Fi|Thriller",1993
"1802",2173,110,3.56363636363636,392,"Navigator: A Mediaeval Odyssey, The (1988)","Adventure|Fantasy|Sci-Fi",1988
"1803",2354,141,2.78014184397163,392,"Rugrats Movie, The (1998)","Animation|Children's|Comedy",1998
"1804",3120,130,3.01538461538462,392,"Distinguished Gentleman, The (1992)","Comedy",1992
"1805",842,151,2.58940397350993,391,"Tales from the Crypt Presents: Bordello of Blood (1996)","Horror",1996
"1806",3872,102,3.83333333333333,391,"Suddenly, Last Summer (1959)","Drama",1959
"1807",2154,140,2.78571428571429,390,"How Stella Got Her Groove Back (1998)","Drama|Romance",1998
"1808",2549,175,2.22857142857143,390,"Wing Commander (1999)","Action|Sci-Fi",1999
"1809",941,105,3.7047619047619,389,"Mark of Zorro, The (1940)","Adventure",1940
"1810",1389,210,1.85238095238095,389,"Jaws 3-D (1983)","Action|Horror",1983
"1811",1483,141,2.75886524822695,389,"Crash (1996)","Drama|Thriller",1996
"1812",3094,101,3.85148514851485,389,"Maurice (1987)","Drama|Romance",1987
"1813",2970,98,3.95918367346939,388,"Fitzcarraldo (1982)","Adventure|Drama",1982
"1814",3357,103,3.76699029126214,388,"East-West (Est-ouest) (1999)","Drama|Romance",1999
"1815",374,183,2.11475409836066,387,"Richie Rich (1994)","Children's|Comedy",1994
"1816",1390,121,3.19834710743802,387,"My Fellow Americans (1996)","Comedy",1996
"1817",2041,145,2.66896551724138,387,"Condorman (1981)","Action|Adventure|Children's|Comedy",1981
"1818",2272,112,3.45535714285714,387,"One True Thing (1998)","Drama",1998
"1819",1111,94,4.09574468085106,385,"Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)","Documentary",1996
"1820",3864,143,2.69230769230769,385,"Godzilla 2000 (Gojira ni-sen mireniamu) (1999)","Action|Adventure|Sci-Fi",1999
"1821",2330,92,4.16304347826087,383,"Hands on a Hard Body (1996)","Documentary",1996
"1822",267,140,2.72857142857143,382,"Major Payne (1994)","Comedy",1994
"1823",662,128,2.984375,382,"Fear (1996)","Thriller",1996
"1824",159,116,3.28448275862069,381,"Clockers (1995)","Drama",1995
"1825",177,139,2.73381294964029,380,"Lord of Illusions (1995)","Horror",1995
"1826",1726,137,2.77372262773723,380,"Postman, The (1997)","Drama",1997
"1827",425,105,3.60952380952381,379,"Blue Sky (1994)","Drama|Romance",1994
"1828",12,160,2.3625,378,"Dracula: Dead and Loving It (1995)","Comedy|Horror",1995
"1829",229,108,3.5,378,"Death and the Maiden (1994)","Drama|Thriller",1994
"1830",3024,161,2.34782608695652,378,"Piranha (1978)","Horror|Sci-Fi",1978
"1831",3063,139,2.71942446043165,378,"Poison Ivy (1992)","Thriller",1992
"1832",1236,90,4.18888888888889,377,"Trust (1990)","Comedy|Drama",1990
"1833",2040,128,2.9453125,377,"Computer Wore Tennis Shoes, The (1970)","Children's|Comedy",1970
"1834",2365,136,2.77205882352941,377,"King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)","Action|Sci-Fi",1962
"1835",2385,146,2.57534246575342,376,"Home Fries (1998)","Comedy|Romance",1998
"1836",190,100,3.75,375,"Safe (1995)","Thriller",1995
"1837",540,169,2.2189349112426,375,"Sliver (1993)","Thriller",1993
"1838",691,121,3.09917355371901,375,"Mrs. Winterbourne (1996)","Comedy|Romance",1996
"1839",801,121,3.09917355371901,375,"Harriet the Spy (1996)","Children's|Comedy",1996
"1840",1162,96,3.90625,375,"Ruling Class, The (1972)","Comedy",1972
"1841",2782,107,3.50467289719626,375,"Pit and the Pendulum (1961)","Horror",1961
"1842",3379,95,3.94736842105263,375,"On the Beach (1959)","Drama",1959
"1843",135,133,2.81203007518797,374,"Down Periscope (1996)","Comedy",1996
"1844",436,141,2.65248226950355,374,"Color of Night (1994)","Drama|Thriller",1994
"1845",3599,103,3.63106796116505,374,"Anchors Aweigh (1945)","Comedy|Musical",1945
"1846",352,119,3.13445378151261,373,"Crooklyn (1994)","Comedy",1994
"1847",694,141,2.64539007092199,373,"Substitute, The (1996)","Action",1996
"1848",2325,119,3.13445378151261,373,"Orgazmo (1997)","Comedy",1997
"1849",3325,160,2.33125,373,"Next Best Thing, The (2000)","Comedy|Drama",2000
"1850",456,93,4,372,"Fresh (1994)","Drama",1994
"1851",479,133,2.79699248120301,372,"Judgment Night (1993)","Action",1993
"1852",3077,88,4.22727272727273,372,"42 Up (1998)","Documentary",1998
"1853",3627,107,3.47663551401869,372,"Carnival of Souls (1962)","Horror|Thriller",1962
"1854",1161,94,3.9468085106383,371,"Tin Drum, The (Blechtrommel, Die) (1979)","Drama",1979
